SampleID	Year_Plot	SampleName	LocationPlateDNAiso	SampleNoRand	Year	Compartment	LibraryType	PlateX	SampleName2	RunNo	Runcode	Replica	Seedlot	OriginalNo	VarietyFullName	Variety	Plot.x	Location	PreCrop	PreCrop_clean	SoilType	Plot.y	M_52	M_52_method2	X52_method1	M_class1	M_class2	S_48	S_48_method2	S_48_method1	V_50	V_50_method2	V_50_method1
HeelEye2019.163.34.H.16S_000000000.JFHYF	2020_C_163	HeelEye2019-163-34-H-16S	A4	4	2019-2020	Heel	16S	D	163-34-H	SON5824	_000000000-JFHYF	34	163	163	Festien	C	C_163	NA	Mais	Maize	Sand	C_163	562.9123979	-0.124839393	-1.255991855	Middle	Middle	749.9375539	-0.349956796	-1.045289906	653.8734952	-0.217186459	-0.57553747
HeelEye2019.163.12.H.16S_000000000.JMMDW	2020_C_163	HeelEye2019-163-12-H-16S	G2	458	2019-2020	Heel	16S	H	163-12-H	SON5935	_000000000-JMMDW	12	163	163	Festien	C	C_163	NA	Mais	Maize	Sand	C_163	562.9123979	-0.124839393	-1.255991855	Middle	Middle	749.9375539	-0.349956796	-1.045289906	653.8734952	-0.217186459	-0.57553747
HeelEye2019.164.34.H.16S_000000000.JLHG5	2020_C_164	HeelEye2019-164-34-H-16S	B2	302	2019-2020	Heel	16S	G	164-34-H	SON5933	_000000000-JLHG5	34	164	164	Festien	C	C_164	NA	Lelie	Lily	Sand	C_164	581.1357221	-0.011276258	-1.196185789	Middle	Middle	739.2212958	-0.515784412	-1.094547938	627.9042633	-0.631118999	-0.92911279
HeelEye2019.164.12.H.16S_000000000.JMLM7	2020_C_164	HeelEye2019-164-12-H-16S	F10	358	2019-2020	Heel	16S	G	164-12-H	SON5934	_000000000-JMLM7	12	164	164	Festien	C	C_164	NA	Lelie	Lily	Sand	C_164	581.1357221	-0.011276258	-1.196185789	Middle	Middle	739.2212958	-0.515784412	-1.094547938	627.9042633	-0.631118999	-0.92911279
HeelEye2019.165.34.H.16S_000000000.JLB35	2020_C_165	HeelEye2019-165-34-H-16S	A2	482	2019-2020	Heel	16S	I	165-34-H	SON5984	_000000000-JLB35	34	165	165	Festien	C	C_165	ST. JACOBIPAROCHIE	Uien	Onion	Clay	C_165	579.1145579	-0.023871641	-1.20281893	Middle	Middle	756.7666454	-0.244280734	-1.013899508	693.4014436	0.412863136	-0.037358018
HeelEye2019.165.12.H.16S_000000000.JKRF4	2020_C_165	HeelEye2019-165-12-H-16S	G11	179	2019-2020	Heel	16S	E	165-12-H	SON5930	_000000000-JKRF4	12	165	165	Festien	C	C_165	ST. JACOBIPAROCHIE	Uien	Onion	Clay	C_165	579.1145579	-0.023871641	-1.20281893	Middle	Middle	756.7666454	-0.244280734	-1.013899508	693.4014436	0.412863136	-0.037358018
HeelEye2019.166.12.H.16S_000000000.JMHTR	2020_C_166	HeelEye2019-166-12-H-16S	F7	643	2019-2020	Heel	16S	J	166-12-H	SON5986	_000000000-JMHTR	12	166	166	Festien	C	C_166	SCHOONLOO	NA	Unknown	Sand	C_166	483.6765373	-0.618617183	-1.51603141	Low	Middle	751.6421689	-0.323578909	-1.037454523	695.9724492	0.453843281	-0.002353358
HeelEye2019.166.34.H.16S_000000000.JLBCC	2020_C_166	HeelEye2019-166-34-H-16S	C10	610	2019-2020	Heel	16S	J	166-34-H	SON5987	_000000000-JLBCC	34	166	166	Festien	C	C_166	SCHOONLOO	NA	Unknown	Sand	C_166	483.6765373	-0.618617183	-1.51603141	Low	Middle	751.6421689	-0.323578909	-1.037454523	695.9724492	0.453843281	-0.002353358
HeelEye2019.167.34.H.16S_000000000.JH6L7	2020_C_167	HeelEye2019-167-34-H-16S	E5	53	2019-2020	Heel	16S	D	167-34-H	SON5823	_000000000-JH6L7	34	167	167	Festien	C	C_167	SCHOONLOO	NA	Unknown	Sand	C_167	683.0051866	0.623548411	-0.861866328	High	Middle	905.4819408	2.056998562	-0.330319215	720.3290454	0.842071465	0.329265665
HeelEye2019.167.12.H.16S_000000000.JMM89	2020_C_167	HeelEye2019-167-12-H-16S	C1	217	2019-2020	Heel	16S	F	167-12-H	SON5932	_000000000-JMM89	12	167	167	Festien	C	C_167	SCHOONLOO	NA	Unknown	Sand	C_167	683.0051866	0.623548411	-0.861866328	High	Middle	905.4819408	2.056998562	-0.330319215	720.3290454	0.842071465	0.329265665
HeelEye2019.168.12.H.16S_000000000.JLHG5	2020_C_168	HeelEye2019-168-12-H-16S	B11	311	2019-2020	Heel	16S	G	168-12-H	SON5933	_000000000-JLHG5	12	168	168	Festien	C	C_168	AMEN	NA	Unknown	Sand	C_168	584.6229466	0.01045524	-1.18474127	Middle	Middle	787.7883573	0.235761505	-0.871306031	635.4780469	-0.510397852	-0.825994494
HeelEye2019.168.34.H.16S_000000000.JK6WL	2020_C_168	HeelEye2019-168-34-H-16S	E3	680	2019-2020	Heel	16S	C	168-34-H	SON5822	_000000000-JK6WL	34	168	168	Festien	C	C_168	AMEN	NA	Unknown	Sand	C_168	584.6229466	0.01045524	-1.18474127	Middle	Middle	787.7883573	0.235761505	-0.871306031	635.4780469	-0.510397852	-0.825994494
HeelEye2019.169.3.H.16S_000000000.JMHTR	2020_C_169	HeelEye2019-169-3-H-16S	E6	630	2019-2020	Heel	16S	J	169-3-H	SON5986	_000000000-JMHTR	3	169	169	Festien	C	C_169	AMEN	NA	Unknown	Sand	C_169	794.7331201	1.319808559	-0.495192932	High	High	897.7187402	1.936867726	-0.366003311	779.6861113	1.788184201	1.137421781
HeelEye2019.169.12.H.16S_000000000.JH6L7	2020_C_169	HeelEye2019-169-12-H-16S	F12	72	2019-2020	Heel	16S	D	169-12-H	SON5823	_000000000-JH6L7	12	169	169	Festien	C	C_169	AMEN	NA	Unknown	Sand	C_169	794.7331201	1.319808559	-0.495192932	High	High	897.7187402	1.936867726	-0.366003311	779.6861113	1.788184201	1.137421781
HeelEye2019.170.12.H.16S_000000000.JLBCC	2020_C_170	HeelEye2019-170-12-H-16S	D4	616	2019-2020	Heel	16S	J	170-12-H	SON5987	_000000000-JLBCC	12	170	170	Festien	C	C_170	ROLDE	NA	Unknown	Sand	C_170	683.5976994	0.627240801	-0.859921795	High	Middle	749.0061106	-0.364370319	-1.049571351	701.0363506	0.534558551	0.066592484
HeelEye2019.170.34.H.16S_000000000.JKRF4	2020_C_170	HeelEye2019-170-34-H-16S	H8	188	2019-2020	Heel	16S	E	170-34-H	SON5930	_000000000-JKRF4	34	170	170	Festien	C	C_170	ROLDE	NA	Unknown	Sand	C_170	683.5976994	0.627240801	-0.859921795	High	Middle	749.0061106	-0.364370319	-1.049571351	701.0363506	0.534558551	0.066592484
HeelEye2019.171.34.H.16S_000000000.JK6WL	2020_C_171	HeelEye2019-171-34-H-16S	F7	695	2019-2020	Heel	16S	C	171-34-H	SON5822	_000000000-JK6WL	34	171	171	Festien	C	C_171	LUTTELGEEST	NA	Unknown	Sand	C_171	261.7203338	-2.001791956	-2.244456544	Low	Low	702.7119943	-1.080743782	-1.262365505	590.6100859	-1.225563749	-1.436879088
HeelEye2019.171.12.H.16S_000000000.JH6L7	2020_C_171	HeelEye2019-171-12-H-16S	F11	71	2019-2020	Heel	16S	D	171-12-H	SON5823	_000000000-JH6L7	12	171	171	Festien	C	C_171	LUTTELGEEST	NA	Unknown	Sand	C_171	261.7203338	-2.001791956	-2.244456544	Low	Low	702.7119943	-1.080743782	-1.262365505	590.6100859	-1.225563749	-1.436879088
HeelEye2019.172.34.H.16S_000000000.JFHYF	2020_C_172	HeelEye2019-172-34-H-16S	A9	9	2019-2020	Heel	16S	D	172-34-H	SON5824	_000000000-JFHYF	34	172	172	Festien	C	C_172	WACHTUM	NA	Unknown	Sand	C_172	745.4606385	1.012754949	-0.656897419	High	Middle	827.2606977	0.846572111	-0.689868649	649.9372514	-0.279927606	-0.62913007
HeelEye2019.172.12.H.16S_000000000.JMHTR	2020_C_172	HeelEye2019-172-12-H-16S	G2	650	2019-2020	Heel	16S	J	172-12-H	SON5986	_000000000-JMHTR	12	172	172	Festien	C	C_172	WACHTUM	NA	Unknown	Sand	C_172	745.4606385	1.012754949	-0.656897419	High	Middle	827.2606977	0.846572111	-0.689868649	649.9372514	-0.279927606	-0.62913007
HeelEye2019.173.12.H.16S_000000000.JKRF4	2020_C_173	HeelEye2019-173-12-H-16S	F1	157	2019-2020	Heel	16S	E	173-12-H	SON5930	_000000000-JKRF4	12	173	173	Festien	C	C_173	HELLUM	NA	Unknown	Sand	C_173	807.1674901	1.3972964	-0.454385297	High	High	787.8499618	0.236714797	-0.871022862	680.719197	0.210716437	-0.210028869
HeelEye2019.173.34.H.16S_000000000.JLBCC	2020_C_173	HeelEye2019-173-34-H-16S	C8	608	2019-2020	Heel	16S	J	173-34-H	SON5987	_000000000-JLBCC	34	173	173	Festien	C	C_173	HELLUM	NA	Unknown	Sand	C_173	807.1674901	1.3972964	-0.454385297	High	High	787.8499618	0.236714797	-0.871022862	680.719197	0.210716437	-0.210028869
HeelEye2019.174.12.H.16S_000000000.JKP3P	2020_C_174	HeelEye2019-174-12-H-16S	A9	105	2019-2020	Heel	16S	E	174-12-H	SON5929	_000000000-JKP3P	12	174	174	Festien	C	C_174	HELLUM	NA	Unknown	Clay	C_174	688.5837955	0.658312887	-0.843558216	High	Middle	819.2755484	0.723006753	-0.726572948	689.1200959	0.344621259	-0.095649264
HeelEye2019.174.34.H.16S_000000000.JMLM7	2020_C_174	HeelEye2019-174-34-H-16S	E3	339	2019-2020	Heel	16S	G	174-34-H	SON5934	_000000000-JMLM7	34	174	174	Festien	C	C_174	HELLUM	NA	Unknown	Clay	C_174	688.5837955	0.658312887	-0.843558216	High	Middle	819.2755484	0.723006753	-0.726572948	689.1200959	0.344621259	-0.095649264
HeelEye2019.175.34.H.16S_000000000.JLB35	2020_C_175	HeelEye2019-175-34-H-16S	D9	525	2019-2020	Heel	16S	I	175-34-H	SON5984	_000000000-JLB35	34	175	175	Festien	C	C_175	SIDDEBUREN	Tarwe en groenbemester	Wheat	Sand	C_175	392.8347273	-1.184720306	-1.814159854	Low	Low	773.7489237	0.018509758	-0.935839273	585.3459259	-1.30947101	-1.508551483
HeelEye2019.175.12.H.16S_000000000.JFHYF	2020_C_175	HeelEye2019-175-12-H-16S	C10	34	2019-2020	Heel	16S	D	175-12-H	SON5824	_000000000-JFHYF	12	175	175	Festien	C	C_175	SIDDEBUREN	Tarwe en groenbemester	Wheat	Sand	C_175	392.8347273	-1.184720306	-1.814159854	Low	Low	773.7489237	0.018509758	-0.935839273	585.3459259	-1.30947101	-1.508551483
HeelEye2019.176.12.H.16S_000000000.JH6L7	2020_C_176	HeelEye2019-176-12-H-16S	H4	88	2019-2020	Heel	16S	D	176-12-H	SON5823	_000000000-JH6L7	12	176	176	Festien	C	C_176	HOGE HEXEL	NA	Unknown	Sand	C_176	763.3449517	1.124205453	-0.598203933	High	High	782.6225799	0.155824223	-0.89505089	667.6496165	0.002395887	-0.387973336
HeelEye2019.176.34.H.16S_000000000.JMHTR	2020_C_176	HeelEye2019-176-34-H-16S	G4	652	2019-2020	Heel	16S	J	176-34-H	SON5986	_000000000-JMHTR	34	176	176	Festien	C	C_176	HOGE HEXEL	NA	Unknown	Sand	C_176	763.3449517	1.124205453	-0.598203933	High	High	782.6225799	0.155824223	-0.89505089	667.6496165	0.002395887	-0.387973336
HeelEye2019.177.34.H.16S_000000000.JMMDW	2020_C_177	HeelEye2019-177-34-H-16S	H8	476	2019-2020	Heel	16S	H	177-34-H	SON5935	_000000000-JMMDW	34	177	177	Festien	C	C_177	WIERDEN	NA	Unknown	Sand	C_177	706.9185799	0.772570614	-0.783386356	High	Middle	835.4943821	0.973983399	-0.65202194	756.0432493	1.411332472	0.815520365
HeelEye2019.177.12.H.16S_000000000.JLHG5	2020_C_177	HeelEye2019-177-12-H-16S	C6	318	2019-2020	Heel	16S	G	177-12-H	SON5933	_000000000-JLHG5	12	177	177	Festien	C	C_177	WIERDEN	NA	Unknown	Sand	C_177	706.9185799	0.772570614	-0.783386356	High	Middle	835.4943821	0.973983399	-0.65202194	756.0432493	1.411332472	0.815520365
HeelEye2019.178.12.H.16S_000000000.JMHTR	2020_C_178	HeelEye2019-178-12-H-16S	H5	665	2019-2020	Heel	16S	J	178-12-H	SON5986	_000000000-JMHTR	12	178	178	Festien	C	C_178	WIERDEN	NA	Unknown	Sand	C_178	945.4649159	2.259130886	-0.000515032	High	High	916.142448	2.221963467	-0.281317445	839.0357095	2.734177905	1.945476222
HeelEye2019.178.34.H.16S_000000000.JKP3P	2020_C_178	HeelEye2019-178-34-H-16S	B11	119	2019-2020	Heel	16S	E	178-34-H	SON5929	_000000000-JKP3P	34	178	178	Festien	C	C_178	WIERDEN	NA	Unknown	Sand	C_178	945.4649159	2.259130886	-0.000515032	High	High	916.142448	2.221963467	-0.281317445	839.0357095	2.734177905	1.945476222
HeelEye2019.179.12.H.16S_000000000.JMMDW	2020_C_179	HeelEye2019-179-12-H-16S	G8	464	2019-2020	Heel	16S	H	179-12-H	SON5935	_000000000-JMMDW	12	179	179	Festien	C	C_179	MARKNESSE	NA	Unknown	Clay	C_179	552.2786357	-0.191106303	-1.29089018	Middle	Middle	800.3925514	0.430803789	-0.813369969	688.5877981	0.336136781	-0.102896585
HeelEye2019.179.34.H.16S_000000000.JKRF4	2020_C_179	HeelEye2019-179-34-H-16S	E7	151	2019-2020	Heel	16S	E	179-34-H	SON5930	_000000000-JKRF4	34	179	179	Festien	C	C_179	MARKNESSE	NA	Unknown	Clay	C_179	552.2786357	-0.191106303	-1.29089018	Middle	Middle	800.3925514	0.430803789	-0.813369969	688.5877981	0.336136781	-0.102896585
HeelEye2019.180.12.H.16S_000000000.JH6L7	2020_C_180	HeelEye2019-180-12-H-16S	G3	75	2019-2020	Heel	16S	D	180-12-H	SON5823	_000000000-JH6L7	12	180	180	Festien	C	C_180	WIJSTER	NA	Unknown	Sand	C_180	835.0619962	1.571127888	-0.362839943	High	High	855.4966671	1.283506669	-0.560080033	694.967517	0.43782532	-0.016035674
HeelEye2019.180.34.H.16S_000000000.JKP3P	2020_C_180	HeelEye2019-180-34-H-16S	B7	115	2019-2020	Heel	16S	E	180-34-H	SON5929	_000000000-JKP3P	34	180	180	Festien	C	C_180	WIJSTER	NA	Unknown	Sand	C_180	835.0619962	1.571127888	-0.362839943	High	High	855.4966671	1.283506669	-0.560080033	694.967517	0.43782532	-0.016035674
HeelEye2019.61.12.H.16S_000000000.JMLN7	2020_D_61	HeelEye2019-61-12-H-16S	F6	546	2019-2020	Heel	16S	I	61-12-H	SON5985	_000000000-JMLN7	12	61	61	Innovator	D	D_61	EENUM	tarwe en groenbemester	Wheat	Clay	D_61	818.3662747	-0.458477129	-0.417632658	Low	Middle	1070.707792	-0.426553646	0.429153008	797.9683396	2.077336301	1.386337296
HeelEye2019.61.34.H.16S_000000000.JH6L7	2020_D_61	HeelEye2019-61-34-H-16S	E7	55	2019-2020	Heel	16S	D	61-34-H	SON5823	_000000000-JH6L7	34	61	61	Innovator	D	D_61	EENUM	tarwe en groenbemester	Wheat	Clay	D_61	818.3662747	-0.458477129	-0.417632658	Low	Middle	1070.707792	-0.426553646	0.429153008	797.9683396	2.077336301	1.386337296
HeelEye2019.62.34.H.16S_000000000.JFHYF	2020_D_62	HeelEye2019-62-34-H-16S	B8	20	2019-2020	Heel	16S	D	62-34-H	SON5824	_000000000-JFHYF	34	62	62	Innovator	D	D_62	HOLWIERDE	NA	Unknown	Clay	D_62	830.9508298	-0.289616316	-0.37633214	Middle	Middle	1053.394449	-0.656108044	0.349571009	720.366455	0.290901855	0.329775003
HeelEye2019.62.12.H.16S_000000000.JLB35	2020_D_62	HeelEye2019-62-12-H-16S	B4	496	2019-2020	Heel	16S	I	62-12-H	SON5984	_000000000-JLB35	12	62	62	Innovator	D	D_62	HOLWIERDE	NA	Unknown	Clay	D_62	830.9508298	-0.289616316	-0.37633214	Middle	Middle	1053.394449	-0.656108044	0.349571009	720.366455	0.290901855	0.329775003
HeelEye2019.63.12.H.16S_000000000.JMM89	2020_D_63	HeelEye2019-63-12-H-16S	C7	223	2019-2020	Heel	16S	F	63-12-H	SON5932	_000000000-JMM89	12	63	63	Innovator	D	D_63	USQUERT	NA	Unknown	Clay	D_63	833.3315672	-0.257671346	-0.368518937	Middle	Middle	1110.257099	0.09782324	0.61094417	701.4772622	-0.143936871	0.072595568
HeelEye2019.63.34.H.16S_000000000.JKP74	2020_D_63	HeelEye2019-63-34-H-16S	G2	266	2019-2020	Heel	16S	F	63-34-H	SON5931	_000000000-JKP74	34	63	63	Innovator	D	D_63	USQUERT	NA	Unknown	Clay	D_63	833.3315672	-0.257671346	-0.368518937	Middle	Middle	1110.257099	0.09782324	0.61094417	701.4772622	-0.143936871	0.072595568
HeelEye2019.64.12.H.16S_000000000.JMLM7	2020_D_64	HeelEye2019-64-12-H-16S	G1	361	2019-2020	Heel	16S	G	64-12-H	SON5934	_000000000-JMLM7	12	64	64	Innovator	D	D_64	USQUERT	NA	Unknown	Clay	D_64	1015.142506	2.181885922	0.228155792	High	High	1220.380167	1.557924497	1.117132585	629.861277	-1.792572899	-0.90246773
HeelEye2019.64.34.H.16S_000000000.JMLN7	2020_D_64	HeelEye2019-64-34-H-16S	E1	529	2019-2020	Heel	16S	I	64-34-H	SON5985	_000000000-JMLN7	34	64	64	Innovator	D	D_64	USQUERT	NA	Unknown	Clay	D_64	1015.142506	2.181885922	0.228155792	High	High	1220.380167	1.557924497	1.117132585	629.861277	-1.792572899	-0.90246773
HeelEye2019.65.34.H.16S_000000000.JKRF4	2020_D_65	HeelEye2019-65-34-H-16S	H9	189	2019-2020	Heel	16S	E	65-34-H	SON5930	_000000000-JKRF4	34	65	65	Innovator	D	D_65	ZANDEWEER	Wintertarwe	Wheat	Clay	D_65	957.1824132	1.404171629	0.03793994	High	High	1206.699247	1.37653172	1.054247274	710.363776	0.060635149	0.1935869
HeelEye2019.65.12.H.16S_000000000.JKP74	2020_D_65	HeelEye2019-65-12-H-16S	H2	278	2019-2020	Heel	16S	F	65-12-H	SON5931	_000000000-JKP74	12	65	65	Innovator	D	D_65	ZANDEWEER	Wintertarwe	Wheat	Clay	D_65	957.1824132	1.404171629	0.03793994	High	High	1206.699247	1.37653172	1.054247274	710.363776	0.060635149	0.1935869
HeelEye2019.66.34.H.16S_000000000.JMLN7	2020_D_66	HeelEye2019-66-34-H-16S	F3	543	2019-2020	Heel	16S	I	66-34-H	SON5985	_000000000-JMLN7	34	66	66	Innovator	D	D_66	UITHUIZERMEEDEN	Bieten	Sugar beet	Clay	D_66	947.3504011	1.272244712	0.005672832	High	High	1102.295717	-0.007735238	0.57434912	767.8020646	1.382893466	0.975618551
HeelEye2019.66.12.H.16S_000000000.JLHG5	2020_D_66	HeelEye2019-66-12-H-16S	D9	333	2019-2020	Heel	16S	G	66-12-H	SON5933	_000000000-JLHG5	12	66	66	Innovator	D	D_66	UITHUIZERMEEDEN	Bieten	Sugar beet	Clay	D_66	947.3504011	1.272244712	0.005672832	High	High	1102.295717	-0.007735238	0.57434912	767.8020646	1.382893466	0.975618551
HeelEye2019.67.12.H.16S_000000000.JKP3P	2020_D_67	HeelEye2019-67-12-H-16S	B2	110	2019-2020	Heel	16S	E	67-12-H	SON5929	_000000000-JKP3P	12	67	67	Innovator	D	D_67	WARFFUM	Wintertarwe	Wheat	Clay	D_67	778.6315032	-0.991642246	-0.54803589	Low	Middle	1097.377338	-0.072947111	0.551741446	714.0530798	0.14556478	0.243817372
HeelEye2019.67.34.H.16S_000000000.JK6WL	2020_D_67	HeelEye2019-67-34-H-16S	G1	701	2019-2020	Heel	16S	C	67-34-H	SON5822	_000000000-JK6WL	34	67	67	Innovator	D	D_67	WARFFUM	Wintertarwe	Wheat	Clay	D_67	778.6315032	-0.991642246	-0.54803589	Low	Middle	1097.377338	-0.072947111	0.551741446	714.0530798	0.14556478	0.243817372
HeelEye2019.68.12.H.16S_000000000.JMLN7	2020_D_68	HeelEye2019-68-12-H-16S	E4	532	2019-2020	Heel	16S	I	68-12-H	SON5985	_000000000-JMLN7	12	68	68	Innovator	D	D_68	MUNNEKEZIJL	NA	Unknown	Clay	D_68	893.893925	0.554960397	-0.169762863	High	Middle	1115.437828	0.16651356	0.634757755	659.2761064	-1.115428721	-0.50198004
HeelEye2019.68.34.H.16S_000000000.JMLM7	2020_D_68	HeelEye2019-68-34-H-16S	G10	370	2019-2020	Heel	16S	G	68-34-H	SON5934	_000000000-JMLM7	34	68	68	Innovator	D	D_68	MUNNEKEZIJL	NA	Unknown	Clay	D_68	893.893925	0.554960397	-0.169762863	High	Middle	1115.437828	0.16651356	0.634757755	659.2761064	-1.115428721	-0.50198004
HeelEye2019.69.12.H.16S_000000000.JFHYF	2020_D_69	HeelEye2019-69-12-H-16S	B9	21	2019-2020	Heel	16S	D	69-12-H	SON5824	_000000000-JFHYF	12	69	69	Innovator	D	D_69	ANJUM	NA	Unknown	Clay	D_69	856.9631292	0.059419305	-0.29096389	Middle	Middle	1141.084456	0.506557433	0.752644284	718.5484953	0.249051507	0.305023185
HeelEye2019.69.34.H.16S_000000000.JLBMN	2020_D_69	HeelEye2019-69-34-H-16S	C11	419	2019-2020	Heel	16S	H	69-34-H	SON5936	_000000000-JLBMN	34	69	69	Innovator	D	D_69	ANJUM	NA	Unknown	Clay	D_69	856.9631292	0.059419305	-0.29096389	Middle	Middle	1141.084456	0.506557433	0.752644284	718.5484953	0.249051507	0.305023185
HeelEye2019.70.12.H.16S_000000000.JLHG5	2020_D_70	HeelEye2019-70-12-H-16S	C3	315	2019-2020	Heel	16S	G	70-12-H	SON5933	_000000000-JLHG5	12	70	70	Innovator	D	D_70	FERWERT	NA	Unknown	Clay	D_70	852.5099985	-0.000333247	-0.305578361	Middle	Middle	1127.218962	0.322717425	0.688910565	699.2480369	-0.19525476	0.042244302
HeelEye2019.70.34.H.16S_000000000.JLHG5	2020_D_70	HeelEye2019-70-34-H-16S	C4	316	2019-2020	Heel	16S	G	70-34-H	SON5933	_000000000-JLHG5	34	70	70	Innovator	D	D_70	FERWERT	NA	Unknown	Clay	D_70	852.5099985	-0.000333247	-0.305578361	Middle	Middle	1127.218962	0.322717425	0.688910565	699.2480369	-0.19525476	0.042244302
HeelEye2019.71.12.H.16S_000000000.JMMDW	2020_D_71	HeelEye2019-71-12-H-16S	F4	448	2019-2020	Heel	16S	H	71-12-H	SON5935	_000000000-JMMDW	12	71	71	Innovator	D	D_71	MARRUM	NA	Unknown	Clay	D_71	818.7644022	-0.453135016	-0.416326067	Low	Middle	1111.816885	0.11850416	0.618113839	707.1938835	-0.012337371	0.150428297
HeelEye2019.71.34.H.16S_000000000.JMLM7	2020_D_71	HeelEye2019-71-34-H-16S	E2	338	2019-2020	Heel	16S	G	71-34-H	SON5934	_000000000-JMLM7	34	71	71	Innovator	D	D_71	MARRUM	NA	Unknown	Clay	D_71	818.7644022	-0.453135016	-0.416326067	Low	Middle	1111.816885	0.11850416	0.618113839	707.1938835	-0.012337371	0.150428297
HeelEye2019.72.34.H.16S_000000000.JMMDW	2020_D_72	HeelEye2019-72-34-H-16S	G10	466	2019-2020	Heel	16S	H	72-34-H	SON5935	_000000000-JMMDW	34	72	72	Innovator	D	D_72	WESTHOEK	NA	Unknown	Clay	D_72	732.6090709	-1.609175823	-0.69907423	Low	Low	916.4132508	-2.472316232	-0.280072681	697.0378576	-0.2461342	0.012152351
HeelEye2019.72.12.H.16S_000000000.JMLN7	2020_D_72	HeelEye2019-72-12-H-16S	F7	547	2019-2020	Heel	16S	I	72-12-H	SON5985	_000000000-JMLN7	12	72	72	Innovator	D	D_72	WESTHOEK	NA	Unknown	Clay	D_72	732.6090709	-1.609175823	-0.69907423	Low	Low	916.4132508	-2.472316232	-0.280072681	697.0378576	-0.2461342	0.012152351
HeelEye2019.73.12.H.16S_000000000.JLBCC	2020_D_73	HeelEye2019-73-12-H-16S	A12	588	2019-2020	Heel	16S	J	73-12-H	SON5987	_000000000-JLBCC	12	73	73	Innovator	D	D_73	DRONRIJP	Zomertarwe	Wheat	Clay	D_73	901.6152804	0.658566312	-0.144422596	High	Middle	1126.893764	0.318405684	0.687415769	648.2885207	-1.368368473	-0.651577807
HeelEye2019.73.34.H.16S_000000000.JKP3P	2020_D_73	HeelEye2019-73-34-H-16S	A3	99	2019-2020	Heel	16S	E	73-34-H	SON5929	_000000000-JKP3P	34	73	73	Innovator	D	D_73	DRONRIJP	Zomertarwe	Wheat	Clay	D_73	901.6152804	0.658566312	-0.144422596	High	Middle	1126.893764	0.318405684	0.687415769	648.2885207	-1.368368473	-0.651577807
HeelEye2019.74.34.H.16S_000000000.JFHYF	2020_D_74	HeelEye2019-74-34-H-16S	A7	7	2019-2020	Heel	16S	D	74-34-H	SON5824	_000000000-JFHYF	34	74	74	Innovator	D	D_74	OUDE BILDTZIJL	NA	Unknown	Clay	D_74	757.7870015	-1.271335844	-0.616444246	Low	Low	918.8228501	-2.440367804	-0.268996789	708.5140765	0.018054135	0.168402939
HeelEye2019.74.12.H.16S_000000000.JKP3P	2020_D_74	HeelEye2019-74-12-H-16S	C7	127	2019-2020	Heel	16S	E	74-12-H	SON5929	_000000000-JKP3P	12	74	74	Innovator	D	D_74	OUDE BILDTZIJL	NA	Unknown	Clay	D_74	757.7870015	-1.271335844	-0.616444246	Low	Low	918.8228501	-2.440367804	-0.268996789	708.5140765	0.018054135	0.168402939
HeelEye2019.75.12.H.16S_000000000.JMLN7	2020_D_75	HeelEye2019-75-12-H-16S	G10	562	2019-2020	Heel	16S	I	75-12-H	SON5985	_000000000-JMLN7	12	75	75	Innovator	D	D_75	OUDE BILDTZIJL	Suikerbieten	Sugar beet	Clay	D_75	881.0093494	0.38207388	-0.212048001	Middle	Middle	1080.10623	-0.301941506	0.472353588	666.548334	-0.948018381	-0.402967477
HeelEye2019.75.34.H.16S_000000000.JMMDW	2020_D_75	HeelEye2019-75-34-H-16S	F12	456	2019-2020	Heel	16S	H	75-34-H	SON5935	_000000000-JMMDW	34	75	75	Innovator	D	D_75	OUDE BILDTZIJL	Suikerbieten	Sugar beet	Clay	D_75	881.0093494	0.38207388	-0.212048001	Middle	Middle	1080.10623	-0.301941506	0.472353588	666.548334	-0.948018381	-0.402967477
HeelEye2019.76.34.H.16S_000000000.JLBMN	2020_D_76	HeelEye2019-76-34-H-16S	B5	401	2019-2020	Heel	16S	H	76-34-H	SON5936	_000000000-JLBMN	34	76	76	Innovator	D	D_76	PINGJUM	Grasland	Grass	Clay	D_76	774.1249883	-1.052111112	-0.562825559	Low	Low	1144.249276	0.54851919	0.7671916	718.9223666	0.257658212	0.310113504
HeelEye2019.76.12.H.16S_000000000.JLB35	2020_D_76	HeelEye2019-76-12-H-16S	D5	521	2019-2020	Heel	16S	I	76-12-H	SON5984	_000000000-JLB35	12	76	76	Innovator	D	D_76	PINGJUM	Grasland	Grass	Clay	D_76	774.1249883	-1.052111112	-0.562825559	Low	Low	1144.249276	0.54851919	0.7671916	718.9223666	0.257658212	0.310113504
HeelEye2019.77.12.H.16S_000000000.JH6L7	2020_D_77	HeelEye2019-77-12-H-16S	H10	94	2019-2020	Heel	16S	D	77-12-H	SON5823	_000000000-JH6L7	12	77	77	Innovator	D	D_77	PIETERSBIERUM	NA	Unknown	Clay	D_77	842.5674479	-0.13374338	-0.338208238	Middle	Middle	1140.847673	0.503417964	0.751555891	756.7129604	1.127616703	0.824638591
